Pubmed_ID,Title,Author,Source,Abstract
11738819,Expression of Dax-1 during gonadal development of the frog.,"Sugita J, Takase M, Nakamura M",Gene. 2001 Dec 12;280(1-2):67-74. doi: 10.1016/s0378-1119(01)00739-9.,"Dax-1, a member of the nuclear hormone receptor superfamily of transcription factors, is known to be involved in gonadal development in mammals. To date, Dax-1 has only been isolated in reptiles, birds and mammals. The expression of Dax-1 is down-regulated in the developing testis, but persists in the ovary of mice (Swain et al., Nat. Genet. 12 (1996) 404) and chicken (Smith et al., J. Mol. Endocrinol. 24 (2000) 23). Curiously, there is no sex difference in the expression patterns of Dax-1 in the American alligator (Western et al., Gene 241 (2000) 223). To understand its role(s) in gonadal development in vertebrates, molecular cloning of Dax-1 in amphibians is required. In this study, we cloned an amphibian Dax-1 homologue of the frog Rana rugosa and examined its expression profile during gonadal development. Cloned Dax-1 cDNA encoded a protein of 287 amino acids. Unlike mammalians that possess the three and one half repeat elements representing the putative DNA binding domain in the predicted sequence of Dax-1 protein, the frog had a single poorly conserved copy of the repeat unit. By RT-PCR analysis, the Dax-1 mRNA was detected in the liver and pancreas, but not in the testis and ovary of adult frogs. However, Dax-1 expression was seen first in the embryo at stage 12 and became stronger in tadpoles until stage X. The Dax-1 was transcribed in the testis stronger than in the ovary of frogs at stage XXV (just after completion of metamorphosis). In the gonad of frogs 2 months after metamorphosis (at this stage postmeiotic cells can be seen in the seminiferous tubules), the Dax-1 was expressed only in males. In addition, the Dax-1 transcription declined gradually as ovarian development proceeded, but its expression was down-regulated and then up-regulated rapidly when female-to-male sex reversal was caused by administration of testosterone into female tadpoles. Taken together, the results suggest that the Dax-1 may be closely involved in testicular development of amphibians."
11668600,"Expression of AMH, SF1, and SOX9 in gonads of genetic female chickens during sex reversal induced by an aromatase inhibitor.","Vaillant S, Magre S, Dorizzi M, Pieau C, Richard-Mercier N",Dev Dyn. 2001 Oct;222(2):228-37. doi: 10.1002/dvdy.1190.,"Aromatase inhibitors administered prior to histological signs of gonadal sex differentiation can induce sex reversal of genetic female chickens. Under the effects of Fadrozole (CGS 16949A), a nonsteroidal aromatase inhibitor, the right gonad generally becomes a testis, and the left gonad a testis or an ovotestis. We have compared the expression pattern of the genes encoding AMH (the anti-Mullerian hormone), SF1 (steroidogenic factor 1), and SOX9 (a transcription factor related to SRY) in these sex-reversed gonads with that in control testes and ovaries, using in situ hybridization with riboprobes on gonadal sections. In control males, the three genes are expressed in Sertoli cells of testicular cords; however, only SOX9 is male specific, since as observed previously AMH and SF1 but not SOX9 are expressed in the control female gonads. In addition to testicular-like cords, sex-reversed gonads present many lacunae with a composite, thick and flat epithelium. We show that during embryonic and postnatal development, AMH, SF1 and SOX9 are expressed in the epithelium of testicular-like cords and in the thickened part but not in the flattened part of the epithelium of composite lacunae. AMH and SF1 but not SOX9 are expressed in follicular cells of ovotestes. Coexpression of the three genes, of which SOX9 is a specific Sertoli-cell marker, provides strong evidence for the transdifferentiation of ovarian into testicular epithelium in gonads of female chickens treated with Fadrozole."
10894941,Conserved synteny between the chicken Z sex chromosome and human chromosome 9 includes the male regulatory gene DMRT1: a comparative (re)view on avian sex determination.,"Nanda I, Zend-Ajusch E, Shan Z, Grutzner F, Schartl M, Burt DW, Koehler M, Fowler VM, Goodwin G, Schneider WJ, Mizuno S, Dechant G, Haaf T, Schmid M",Cytogenet Cell Genet. 2000;89(1-2):67-78. doi: 10.1159/000015567.,"Sex-determination mechanisms in birds and mammals evolved independently for more than 300 million years. Unlike mammals, sex determination in birds operates through a ZZ/ZW sex chromosome system, in which the female is the heterogametic sex. However, the molecular mechanism remains to be elucidated. Comparative gene mapping revealed that several genes on human chromosome 9 (HSA 9) have homologs on the chicken Z chromosome (GGA Z), indicating the common ancestry of large parts of GGA Z and HSA 9. Based on chromosome homology maps, we isolated a Z-linked chicken ortholog of DMRT1, which has been implicated in XY sex reversal in humans. Its location on the avian Z and within the sex-reversal region on HSA 9p suggests that DMRT1 represents an ancestral dosage-sensitive gene for vertebrate sex-determination. Z dosage may be crucial for male sexual differentiation/determination in birds."
10798354,SOX14 is a candidate gene for limb defects associated with BPES and Mobius syndrome.,"Wilmore HP, Smith MJ, Wilcox SA, Bell KM, Sinclair AH",Hum Genet. 2000 Mar;106(3):269-76. doi: 10.1007/s004390051037.,"Members of the SOX gene family encode proteins with homology to the HMG box DNA-binding domain of SRY, the Y-linked testis-determining gene. SOX genes are expressed during embryogenesis and are involved in the development of a wide range of different tissues. Mutations in SRY, SOX9 and SOX10 have been shown to be responsible for XY sex reversal, campomelic dysplasia and Waardenburg-Hirschsprung disease, respectively. It is likely that mutations in other SOX genes are responsible for a variety of human genetic diseases. SOX14 has been identified from a human genomic library and the mouse and chicken sequences obtained by polymerase chain reaction amplification. The SOX14 amino acid sequence is highly conserved across these species, suggesting an important role for this protein in vertebrate development. SOX14 is expressed in the neural tube and apical ectodermal ridge of the developing chicken limb. This is the only SOX gene known to be expressed in the apical ectodermal ridge, a structure that directs outgrowth of the embryonic limb bud. Human SOX14 is localised to a 1.15-Mb yeast artificial chromosome on chromosome 3q23, close to loci for BPES (blepharophimosis, ptosis, epicanthus inversus syndrome) and Mobius syndrome. Although SOX14 maps outside these loci, its expression pattern and chromosomal localisation suggest that it is a candidate gene for the limb defects frequently associated with these syndromes."
10656994,Cloning and expression of a DAX1 homologue in the chicken embryo.,"Smith CA, Clifford V, Western PS, Wilcox SA, Bell KS, Sinclair AH",J Mol Endocrinol. 2000 Feb;24(1):23-32. doi: 10.1677/jme.0.0240023.,"DAX1 is an unusual member of the orphan nuclear receptor family of transcription factors. Mutations in human DAX1 cause X-linked adrenal hypoplasia congenita, while abnormal duplication of the gene is responsible for male-to-female dosage-sensitive sex reversal. Based on these and other observations, DAX1 is thought to play a role in adrenal and gonadal development in mammals. As DAX1 has not previously been described in any other vertebrate, a putative avian DAX1 clone was isolated from an embryonic chicken (Gallus domesticus) urogenital ridge cDNA library. The expression profile of this cDNA was then examined during gonadogenesis. The clone included the conserved 3' ligand-binding motif identified in humans and mice but the 5' region lacked the repeat motif thought to specify a DNA-binding domain in mammals. Southern blot analysis and fluorescence in situ hybridisation mapping showed that the gene is autosomal, located on chromosome 1q. Sequence comparisons showed that the putative chicken DAX1 protein has 63 and 60% identity with the human and mouse proteins respectively over the region of the conserved ligand-binding domain. However, stronger identity (74%) exists with a putative alligator DAX1 sequence over the same region. Northern blotting detected a single 1.4 kb transcript in late embryonic chicken gonads, while RNase protection assays revealed expression in the embryonic gonads of both sexes during the period of sexual differentiation. Expression increased in both sexes during gonadogenesis, but was higher in females than in males. This is the first description of a DAX1 homologue in a non-mammalian vertebrate."
10341717,Evidence of sex reversal in the gonads of chicken embryos after oestrogen treatment as detected by expression of lutropin receptor.,"Akazome Y, Mori T",J Reprod Fertil. 1999 Jan;115(1):9-14. doi: 10.1530/jrf.0.1150009.,"In chicken embryos, there is a difference between the sexes in the onset of lutropin receptor mRNA expression in the gonads. The effects of oestrogen on lutropin receptor expression were studied to investigate the mechanism controlling this difference. Lutropin receptor mRNA expression was detected in the ovaries of sesame oil-treated control female embryos on day 12 of incubation, while no expression was found in the testes of the male controls. Oestradiol administration to genetically male embryos before sexual differentiation resulted in gonadal sex reversal which was characterized histologically by the proliferation of cortical cords and the presence of lacunae. Lutropin receptor expression was detected in the feminizing testis on day 12 of incubation. Administration of aromatase inhibitor (CGS 16949 A) to genetically female embryos before sexual differentiation inhibited the formation of cortical cords, although a relatively weak expression of lutropin receptor was detected. These results indicate that early expression of the lutropin receptor is regulated by oestrogen."
9662831,Gene expression of steroidogenic enzymes in chicken embryonic gonads.,Shimada K,J Exp Zool. 1998 Aug 1;281(5):450-6.,"This paper reviews the molecular aspects of sex differentiation in birds and describes the sex-reversal effects of aromatase inhibitor on mRNA expression of steroidogenic enzymes. Although it is unknown whether the sex-determining gene resides in the W chromosome or whether a gene-dosage mechanism is involved in sex determination, it is clear that anti-Mullerian hormone (AMH) and androgen play a key role for testicular development, whereas estrogen is important for ovarian formation. Our in situ hybridization results demonstrated that mRNA expression of P450aromatase first takes place on day 6.5 of incubation exclusively in the female gonad. Treatment with aromatase inhibitor in ovo suppressed mRNA expression in genetic females. This suggests that ovarian development is promoted by aromatase expression via estrogen production. On the other hand, previous reports demonstrated that formation of the testis is accompanied by Sox9 and AMH mRNA expression, which start on days 6 and 8, respectively. This suggests that Sox9 plays an important role for the male determining pathway which leads to AMH expression and formation of the testis."
8787755,A male-specific role for SOX9 in vertebrate sex determination.,"Kent J, Wheatley SC, Andrews JE, Sinclair AH, Koopman P",Development. 1996 Sep;122(9):2813-22.,"Mutation analyses of patients with campomelic dysplasia, a bone dysmorphology and XY sex reversal syndrome, indicate that the SRY-related gene SOX9 is involved in both skeletal development and sex determination. To clarify the role SOX9 plays in vertebrate sex determination, we have investigated its expression during gonad development in mouse and chicken embryos. In the mouse, high levels of Sox9 mRNA were found in male (XY) but not female (XX) genital ridges, and were localised to the sex cords of the developing testis. Purified fetal germ cells lacked Sox9 expression, indicating that Sox9 expression is specific to the Sertoli cell lineage. Sex specificity of SOX9 protein expression was confirmed using a polyclonal antiserum. The timing and cell-type specificity of Sox9 expression suggests that Sox9 may be directly regulated by SRY. Male-specific expression of cSOX9 mRNA during the sex determination period was also observed in chicken genital ridges. The conservation of sexually dimorphic expression in two vertebrate classes which have significant differences in their sex determination mechanisms, points to a fundamental role for SOX9 in testis determination in vertebrates. Sox9 expression was maintained in the mouse testis during fetal and adult life, but no expression was seen at any stage by in situ hybridisation in the developing ovary. Male-specific expression was also observed in the cells surrounding the Mullerian ducts and in the epididymis, and expression in both sexes was detected in the developing collecting ducts of the metanephric kidney. These results suggest that SOX9 may have a wider role in the development of the genitourinary system."
8782821,Sox9 expression during gonadal development implies a conserved role for the gene in testis differentiation in mammals and birds.,"Morais da Silva S, Hacker A, Harley V, Goodfellow P, Swain A, Lovell-Badge R",Nat Genet. 1996 Sep;14(1):62-8. doi: 10.1038/ng0996-62.,"Heterozygous mutations in SOX9 lead to a human dwarfism syndrome, Campomelic dysplasia. Consistent with a role in sex determination, we find that Sox9 expression closely follows differentiation of Sertoli cells in the mouse testis, in experimental sex reversal when fetal ovaries are grafted to adult kidneys and in the chick where there is no evidence for a Sry gene. Our results imply that Sox9 plays an essential role in sex determination, possibly immediately downstream of Sry in mammals, and that it functions as a critical Sertoli cell differentiation factor, perhaps in all vertebrates."
8998968,Effects of aromatase inhibitor on sex differentiation and levels of P450 (17 alpha) and P450 arom messenger ribonucleic acid of gonads in chicken embryos.,"Abinawanto, Shimada K, Yoshida K, Saito N",Gen Comp Endocrinol. 1996 May;102(2):241-6. doi: 10.1006/gcen.1996.0065.,"On Day 5 of incubation fertilized eggs of single-comb White Leghorn hens were injected with an aromatase inhibitor (AI) and the sex reversal effect and levels of mRNA of P450(17alpha-hydroxylase) (P450(17alpha)) and 450(aromatase) (P450(arom)) were evaluated by observation of gonadal phenotype and by Northern and slot blot analysis. Individual genetic sex was evaluated by Southern blot analysis of red blood cells using a female sex chromosomal W-specific DNA probe. Saline injection had no sex reversal effect, whereas AI injection resulted in 50% sex reversal from genetic female but no effect on male. Levels of P450(17-alpha) mRNA were high in both ovary and testis in the control group but these levels were lowered significantly in ovary, testis, and sex-reversed gonad (testis) in the AI-treated group. On the other hand, levels of P450(arom) mRNA in the ovary were higher than those in the testis of the control group. AI treatment significantly suppressed ovarian levels of P450(arom) mRNA. Although estradiol alone failed to prevent the phenotypic male to female change, coadministration of estrogen suppressed the sex-reversal effect of AI and restored mRNA levels of P450(arom) in the ovary to control levels. These results suggest that expression of P450(arom) mRNA and estrogen plays an important role in sex differentiation of the female gonad of the chicken."
1387766,Sexual differentiation and the germ cell in sex reversed gonads after aromatase inhibition in the chicken embryo.,"Wartenberg H, Lenz E, Schweikert HU",Andrologia. 1992 Jan-Feb;24(1):1-6. doi: 10.1111/j.1439-0272.1992.tb02599.x.,"Chicken embryos were treated on day three of incubation with a steroidal or a non-steroidal aromatase inhibitor (1-methyl-androstendion, CGS 16949 A). Complete sex reversal of ovaries into testes or intermediate stages of sex reversal resulted from the inhibitory effect on oestradiol formation during gonadal development before and during sexual differentiation. Germ cell differentiation shifted from the female to the male pattern depending on the local advance of sex reversal."
1782459,[Contribution of experimental intersexuality in chickens to the problem of gonadal differentiation and its abnormalities in amniotic vertebrates].,"Maraud R, Rashedi M, Vergnaud O, Audine M, Piet M, Castet MC, Stoll R",Bull Assoc Anat (Nancy). 1991 Mar;75(228):21-8.,"The grafting of embryonic testes to chick embryos realizes an experimental model which is near the spontaneous situation of the cattle ""free-martin"". It allows to obtain a masculinization of female host embryos developing in some cases up to a total and definitive reversal of sex differentiation. Indeed, it is possible, by this way to obtain testes induced under the influence of substance(s) secreted by the grafts which determine epigenetically a sexual phenotype opposite to the genotype of the host embryos. The analysis of such testis morphogenesis shows that it results from an inhibitory mechanism. Some experimental data strongly suggest to ascribe it to the anti-Mullerian hormone secreted by the graft. The ovotestes and testes observed in adult treated animals present various degrees of development, especially at the level of seminiferous tubules in which the spermatogenesis, when present, may be completed until spermatozoa. Some gonadal abnormalities interesting genetically female human beings, like a majority of the hermaphrodites, or certain XX men, are discussed at the light of these experimental data."
3580110,Sex differences and reversal of brain asymmetry by testosterone in chickens.,"Zappia JV, Rogers LJ",Behav Brain Res. 1987 Mar;23(3):261-7. doi: 10.1016/0166-4328(87)90026-x.,"The study examined the effect of testosterone on the asymmetry of visual discrimination performance of young chicks. Two-week-old chicks were tested on the pebble floor visual discrimination task. Male chicks were found to have brain asymmetry for visual discrimination learning, since chicks tested binocularly, or tested monocularly using their right eye system, have superior learning performance compared to chicks tested monocularly using their left eye system. Control female chicks were not found to have brain asymmetry. Testosterone treatment (12.5 mg of testosterone oenanthate on day 2 posthatch) reversed the pattern of brain asymmetry observed in control males but not females. In addition, asymmetry of visual discrimination learning is demonstrated in both male and female chicks after unilateral intracranial treatment with monosodium glutamate."
6686069,Development of the testes in female domestic fowls submitted to an experimental sex reversal during embryonic life.,"Rashedi M, Maraud R, Stoll R",Biol Reprod. 1983 Dec;29(5):1221-7. doi: 10.1095/biolreprod29.5.1221.,"The sex differentiation of the female chick embryo can be totally inverted toward the male sex by an early extraembryonic testis grafting. This sex reversal remains permanent, as shown by three adult fowls described in this paper. They possess two testes associated with normally differentiated male excretory ducts and their Mullerian ducts have regressed. The development of male sex characteristics such as external features, behavior and complete spermatogenesis is evidence that these cocks have endocrine and exocrine capabilities similar to those of normal cocks. Although these cocks were able to mate with female fowls, they were sterile. A mechanism is discussed by which grafted testes induce such modifications in females. Hypotheses considering the heterogametic sex (female in birds) as exerting a dominant influence on the phenotypic sexual differentiation can be discarded in light of our results because a homogametic testis provokes the definitive sex inversion of a female."
6891351,"[Macroscopy, light and electron microscopy studies on the genesis and function of the gonads after experimental sex-reversal following left-side ovariectomy of hen chicks (Gallus domesticus)].",Wallenburg J,Gegenbaurs Morphol Jahrb. 1982;128(4):463-529.,"Complete left ovariectomy of female chicken results in a phenotypic sex-reversal accompanied by the development of a right fertile or sterile testoid. Incomplete left ovariectomy can induce either a sterile or fertile ovariotestoid or a sterile testoid. In comparison with the normal testis the right testoid of sex-reversed hens shows many abnormalities: The size of the testoid of juvenile sex-reversed hens is only about 10 x 2 mm and those of the adults about 20 x 10 mm. First signs of maturation division are visible 25 weeks after hatching, i.e. a retardation of 8 weeks. The histology of the testoids is very heteromorphic and considerably different from that of a normal testis. The spermatogenic parenchyma consists of supporting-cell-areas (SERTOLI-cell only tissue), sterile testis-cords (SERTOLI-cell only cords) and of fertile testis-cords. According to the differentiation of the germ cells and supporting cells respectively, the testis cords are subdivided into 4 stages. Spermatogenesis is stopped in the spermatid stage and it is impossible to enforce further maturation by utilizing the direct spermatogenic effect of high androgen doses. The ultimate component of the blood-testis barrier, the inter-SERTOLI-cell junctions, is visible neither in the sterile nor the fertile testis-cords. Thus, as far as the immune system is concerned, the haploid germ cells are acting like endogenic foreign-body cells. This becomes apparent by severe cell death and finally by a total destruction of testis-cords. The interstitial-glandular parenchyma consists of testicular single-interstitial-cells (LEYDIG-cells), ovarian interstitial-cell-nodules and interstitial-cell-areas. Statements concerning the qualitative and quantitative ability of the interstitial cells are made using morphological criteria and by consideration of test data in steroid-hormones. As to the atypical cytomorphology of interstitial-cells (4 types are distinguishable) distinct deviations in the hormonal status are visible in comparison with male controls: The testosterone concentration in plasma is decreased by the factor or 8.4, while the estradiol concentration is increased by the factor of 4.3. Attempts at normalizing the testosterone concentration by experimental stimulation with gonadotrophins failed. It is obvious that the interstitial-cell-nodules, the interstitial-cell-areas as well as the supporting cells originate from epithelial cells of the medullary cords (Chordae medullares) and from the epithelial cells of the distended medullary cords (Lacunae medullares). In other words the above mentioned cells are of epitheliogenic origin."
7450324,Mammalian cross-reactive H-Y antigen induces sex reversal in vitro in the avian testis.,"Zenzes MT, Urban E, Wolf U",Differentiation. 1980;17(2):121-6. doi: 10.1111/j.1432-0436.1980.tb01089.x.,"Testes of either newborn rats or newly hatched chickens, dissociated into single cell suspensions, reorganize in vitro into their histotypic structures. In birds, the heterogametic female sex is H-Y antigen positive, and not the male as in mammals. Cocultivation of rat and chicken testicular cells results in the reorganization of an ovotestis. A similar result is obtained after cultivation of chicken testicular cells in the supernatant medium of cultured human male Burkitt lymphoma Daudi cells. Rat testicular Sertoli cells as well as Daudi cells are a source of H-Y antigen. The simultaneous application of H-Y antigen and anti-H-Y antiserum prevents ovotestis formation. It is concluded that H-Y antigen which is known to be testis-organizing in mammals, is the ovary-organizing factor in birds."
499654,Search for progesterone receptors in testes from various animal species.,"Dube JY, Tremblay RR",Mol Cell Endocrinol. 1979 Oct;16(1):39-44. doi: 10.1016/0303-7207(79)90005-4.,"Using [3H]R5020 as binding probe, we have looked for the presence of progesterone receptors in testis cytosol from a few vertebrate species ranging from the turtles to the humans. In addition, we have tested in the rat several experimental conditions potentially susceptible to induce progesterone receptors. With the exception of chicken, tfm patients and possibly the frogs, progesterone receptors could not be conclusively demonstrated in any of the other animal species tested nor could they be induced in the rat. Surprisingly, they were not present in Stanley-Grumbeck pseudohermaphrodite rats. In chicken testes, the levels of progesterone receptor were variable (3--45 fmol per mg prot.) in the adults and high (87 fmol per mg prot.) in one-day-old animals. The presence of progesterone receptor, a marker of estradiol action in many estrogen-target tissues, seems to be parallel to the capacity of chicken testes for sex reversal under the influence of estrogens. In human tfm, the presence of these receptors could also indicate that the gonads are estrogen-sensitive or that they were so during embryonic life although the nature of estrogenic action is not known."
442961,[Transformation of the rete ovarii into a rete testis and the epoophoron into an epididymis after experimental sex reversal in Gallus domesticus].,"Budras KD, Hoftmann M, Wallenburg J",Acta Anat (Basel). 1979;104(1):23-35.,"Transformation of the rete ovarii into a rete testis and of the epoophoron into an epididymis after experimental sex reversal in Gallus domesticus is described. After castration of female chicks, the medulla of the left ovary and/or the right gonadal rudiment develop into a testoid or an ovotestis. From general view, this is observed as sex reversal. In case of formation of a testoid, the epoophoron develops into an epididymis and the rete ovarii develops into a rete testis which consists of intra- and extratesticular and intracapsular parts. Thus, a luminated duct system is developed which allows the transport of semen. In case of formation of an ovotestis, the discontinuously side-by-side located parts of the rete ovarii and of the epoophoron are maintained."
920286,Experimental sex reversal of female germ cells in the fowl [proceedings].,Frankenhuis MT,Acta Morphol Neerl Scand. 1977 Oct;15(3):231.,?
17648787,Case Report Of Sex Reversal In A Chicken.,"Bigland CH, Graesser FE",Can J Comp Med Vet Sci. 1955 Feb;19(2):50-2.,?
20261643,The crowing hen: early observations on spontaneous sex reversal in birds.,FORBES TR,Yale J Biol Med. 1947 Jul;19(6):955-70.,?
