Pubmed_ID,Title,Author,Source,Abstract
21557659,Effects of co-administration of estrogen and androgen on induction of sex reversal in the medaka Oryzias latipes.,"Kobayashi H, Iwamatsu T, Shibata Y, Ishihara M, Kobayashi Y",Zoolog Sci. 2011 May;28(5):355-9. doi: 10.2108/zsj.28.355.,"To investigate how estrogen and androgen affect each other in inducing sex reversal in the medaka, O. Iatipes, 17beta-estradiol (E2) and 17alpha-methyldihydrotestosterone (MDHT) were co-administered by a convenient method for hormonal treatment, in which freshly fertilized eggs were immersed for 24 h in saline containing either or both of the two sex steroids in different concentrations and/or ratios. The minimal concentrations of E2 and MDHT sufficient to induce the maximal rate of sex reversal from male to female and from female to male were 500 ng/ml and 2.5 ng/ml, respectively, both of which were referred to as the most efficacious dose (MED), and each equivalent for the inducing potency in sex reversal. E2 and MDHT, when simultaneously administered at MED, greatly suppressed each other to induce each corresponding sex reversal. Thus, the present experimental results indicate that E2 and DMHT are antagonists that induce corresponding sex reversal, and suggest that genotypic sex in the medaka might be modified through an unknown factor of common affinity to both sex steroids, by which the pathway of differentiation of either sex could be switched at the early stages of development far before gonadal sex differentiation."
21239430,Exposure to diethylstilbestrol during embryonic and larval stages of medaka fish (Oryzias latipes) leads to sex reversal in genetic males and reduced gonad weight in genetic females.,"Paul-Prasanth B, Shibata Y, Horiguchi R, Nagahama Y",Endocrinology. 2011 Feb;152(2):707-17. doi: 10.1210/en.2010-0812. Epub 2011 Jan 14.,"Molecular and cellular mechanisms involved in artificially induced ovarian differentiation were analyzed by exposing embryos of medaka (Oryzias latipes) to a potent nonsteroidal estrogen, diethylstilbestrol (DES). Embryos were exposed for short-exposure (SE) [from 0 to 8 d postfertilization (dpf)] and long-exposure (LE) periods (from 0 to 18/28 dpf) to 1 ng/ml of DES, and status of sexual differentiation in somatic and germ cells of these gonads was analyzed at 8, 18, and 28 dpf by histology, cell proliferation assays, TUNEL assay, and in situ hybridization using sex-specific somatic and germ cell markers. Additionally, gonads of exposed fry were examined after withdrawal of DES to see whether effects of DES in exposed fish were reversible or not. DES induced germ cell proliferation and meiosis in XY fry of SE and LE groups. However, SE induced only a partial reduction in expression of gonadal soma-derived factor, the male-dominant somatic cell marker, and was not sufficient to induce ovarian development after withdrawal of DES. On the contrary, LE resulted in complete loss of such male-specific gene expression in somatic cells of XY gonads, and these gonads underwent sustained ovarian development even after withdrawal of DES. Importantly, LE to DES affected germ cell proliferation in XX gonads adversely during early stages of sexual differentiation, leading to reduced gonad weight in adulthood. Interestingly, apoptosis was not the cause for reduction in germ cell number. Taken together, these results indicated that DES exposure has long-lasting effects on the gonadal development in genetic males (sex reversal) and females (reduced gonad weight) of medaka."
20653000,High temperature causes masculinization of genetically female medaka by elevation of cortisol.,"Hayashi Y, Kobira H, Yamaguchi T, Shiraishi E, Yazawa T, Hirai T, Kamei Y, Kitano T",Mol Reprod Dev. 2010 Aug;77(8):679-86. doi: 10.1002/mrd.21203.,"In poikilothermic vertebrates, sex determination is sometimes influenced by environmental factors such as temperature. However, little is known about the molecular mechanisms underlying environmental sex determination. The medaka (Oryzias latipes) is a teleost fish with an XX/XY sex determination system. Recently, it was reported that XX medaka can be sex-reversed into phenotypic males by high water temperature (HT; 32-34 degrees C) treatment during the sex differentiation period. Here we report that cortisol caused female-to-male sex reversal and that metyrapone (an inhibitor of cortisol synthesis) inhibited HT-induced masculinization of XX medaka. HT treatment caused elevation of whole-body levels of cortisol, while metyrapone suppressed the elevation by HT treatment during sexual differentiation. Moreover, cortisol and 33 degrees C treatments inhibited female-type proliferation of germ cells as well as expression of follicle-stimulating hormone receptor (fshr) mRNA in XX medaka during sexual differentiation. These results strongly suggest that HT induces masculinization of XX medaka by elevation of cortisol level, which, in turn, causes suppression of germ cell proliferation and of fshr mRNA expression."
20424640,Inherited XX sex reversal originating from wild medaka populations.,"Shinomiya A, Otake H, Hamaguchi S, Sakaizumi M",Heredity (Edinb). 2010 Nov;105(5):443-8. doi: 10.1038/hdy.2010.51. Epub 2010 Apr 28.,"The teleost fish, medaka (Oryzias latipes), has an XX/XY sex-determining mechanism. A Y-linked DM domain gene, DMY, has been isolated by positional cloning as the sex-determining gene in this species. Previously, we conducted a field survey of genotypic sex and found that approximately 1% of wild medaka are sex-reversed (XX males and XY females). Here, we performed genetic analyses of nine spontaneous XX sex-reversed males to elucidate its genetic basis. In all cases, the F(1) progeny were all females, whereas XX males reappeared in the backcross (BC) progeny, suggesting that XX sex reversal is a recessive trait. Although the incidences of sex reversal in the BC progeny were mostly low, 40% were males derived from one XX male. We performed linkage analysis using 55 BC males and located a single major factor, sda-1 (sex-determining autosomal factor-1), controlling sex reversal in an autosomal linkage group. Thus, genes involved in the sex-determining pathway can be isolated from spontaneous mutants in wild populations."
19756038,A sex-determining region on the Y chromosome controls the sex-reversal ratio in interspecific hybrids between Oryzias curvinotus females and Oryzias latipes males.,"Kato M, Takehana Y, Sakaizumi M, Hamaguchi S",Heredity (Edinb). 2010 Feb;104(2):191-5. doi: 10.1038/hdy.2009.114. Epub 2009 Sep 16.,"Oryzias latipes and Oryzias curvinotus are closely related medaka species that have the common sex-determining gene, DMY, on their homologous Y chromosomes. We previously reported that sex-reversed XY females were produced in hybrids between O. curvinotus females and O. latipes males (Hd-rR inbred strain). In this study we used HNI inbred strain males of O. latipes for mating with O. curvinotus females, and found that all the XY hybrids developed as males. To map the factor responsible for this strain-specific XY sex reversal, O. curvinotus females were mated with two Y-congenic strains (HNI.Y(Hd-rR) and Hd-rR.Y(HNI)) and a recombinant congenic strain (Hd-rR.Y(HNI)rr). HNI.Y(Hd-rR) produced sex-reversed females in the XY hybrids, whereas no sex-reversed females were obtained in the XY hybrids from Hd-rR.Y(HNI) and Hd-rR.Y(HNI)rr, demonstrating that a small region on the Y chromosome, which includes DMY, is responsible for the XY sex reversal. Sex-reversed hybrids were only produced in the presence of the Y-chromosomal region derived from the Hd-rR strain, suggesting that missense or regulatory mutations specific to the Hd-rR Y-chromosomal region induce the sex reversal."
19684455,Comparative aspects of gonadal sex differentiation in medaka: a conserved role of developing oocytes in sexual canalization.,"Saito D, Tanaka M",Sex Dev. 2009;3(2-3):99-107. doi: 10.1159/000223075. Epub 2009 Aug 10.,"Medaka is a differentiated gonochoristic species with a male heterogametic sex determination. Here, we review recent studies on gonadal sex differentiation in medaka, as well as the experimental sex-reversal models available for this organism. The accumulated literature on teleost gonadal development facilitates comparative interspecies studies. Among these, comparison between medaka and zebrafish is of special interest, because zebrafish is an undifferentiated gonochorist that, nevertheless, shares many similarities with medaka and is also used as a small fish model for developmental biology. Accordingly, here we focus on the comparative aspects of gonadal development in medaka and zebrafish. In medaka, oogenesis begins in female gonads, whereas oogenesis is suppressed and germ cells remain in an undifferentiated state in male gonads. In zebrafish, oogenesis begins in all individuals, regardless of their future sex, while actual sex differentiation begins later in gonadal development, which means that degeneration of immature oocytes occurs in presumptive males, while oogenesis proceeds to completion in presumptive females. Despite these apparent differences between medaka and zebrafish, the process of gonadal development comprises similar stages: early oogenesis, early aromatase expression, later oocyte development or loss, sexually dimorphic expression of somatic genes, and spermatogenesis. We propose the concept of canalization as a key to gaining a comprehensive understanding of gonadal sex differentiation. In this respect, the possible role of the male-determining gene DMY/dmrt1bY is also discussed."
18689894,"The Y chromosome that lost the male-determining function behaves as an X chromosome in the medaka fish, Oryzias latipes.","Otake H, Hayashi Y, Hamaguchi S, Sakaizumi M",Genetics. 2008 Aug;179(4):2157-62. doi: 10.1534/genetics.108.090167. Epub 2008 Aug 9.,"The medaka, Oryzias latipes, has an XX/XY sex-determination system, and a Y-linked DM-domain gene, DMY, is the sex-determining gene in this species. Since DMY appears to have arisen from a duplicated copy of the autosomal DMRT1 gene approximately 10 million years ago, the medaka Y chromosome is considered to be one of the youngest male-determining chromosomes in vertebrates. In the screening process of sex-reversal mutants from wild populations, we found a population that contained a number of XY females. PCR, direct sequencing, and RT-PCR analyses revealed two different null DMY mutations in this population. One mutation caused loss of expression during the sex-determining period, while the other comprised a large deletion in putative functional domains. YY females with the mutant-type DMY genes on their Y chromosomes were fully fertile, indicating that the X and Y chromosomes were functionally the same except for the male-determining function. In addition, we investigated the frequencies of the sex chromosome types in this population over four successive generations. The Y chromosomes bearing the mutant-type DMY genes were detected every year with no significant differences in their frequencies. These results demonstrate that aberrant Y chromosomes behaving as X chromosomes have been maintained in this population."
18391524,"Temperature-dependent sex determination in Hd-rR medaka Oryzias latipes: gender sensitivity, thermal threshold, critical period, and DMRT1 expression profile.","Hattori RS, Gould RJ, Fujioka T, Saito T, Kurita J, Strussmann CA, Yokota M, Watanabe S",Sex Dev. 2007;1(2):138-46. doi: 10.1159/000100035.,"The developmental time and thermal threshold for temperature-dependent sex determination (TSD), gender differences in temperature sensitivity, the fertility of thermally sex reversed fish, and the effect of temperature on the expression of two major sex determination/differentiation genes (DMY/DMRT1bY and DMRT1) were examined in the Hd-rR strain of medaka, Oryzias latipes. Fertilized eggs were exposed from either shortly after fertilization (8-16 cells; embryonic stages 5-6) or from middle embryogenesis (heart development stage; stage 36) until hatching to temperatures ranging from 17 degrees C to 34 degrees C. Secondary sexual characteristics, gonadal histology, progeny testing, sex-linked body coloration and gene expression were used to determine phenotypic and genotypic sex. Sex determination was unaffected by low or high temperatures in genotypic (XY) males. In contrast, genotypic (XX) females treated from stages 5-6 showed increasing rates of sex reversal into phenotypic males at temperatures above 27 degrees C up to 100% at 34 degrees C. Thermal manipulation of sex was ineffective after stage 36, indicating that gonadal fate in medaka is determined considerably earlier than histological differentiation (stage 39). High temperature induced DMRT1 expression in genotypic females, which was observed already from stage 36. Sex-reversed males had histologically normal testes, were capable of sexual courtship and, with the exception of fish from 34 degrees C, sired viable progeny when mating with fertile females. These results clarify the pattern of TSD in medaka and provide important clues to understand the mechanism of sex determination in this species. They also suggest that a brief exposure to high temperature early in life could impair the fertility of medaka as adults."
17940041,Germ cells are essential for sexual dimorphism in the medaka gonad.,"Kurokawa H, Saito D, Nakamura S, Katoh-Fukui Y, Ohta K, Baba T, Morohashi K, Tanaka M",Proc Natl Acad Sci U S A. 2007 Oct 23;104(43):16958-63. doi: 10.1073/pnas.0609932104. Epub 2007 Oct 16.,"To further elucidate the roles of germ cells in the sex differentiation of gonads, we have used the medaka, a teleost fish, to generate mutants that lack germ cells from the onset of gonadogenesis by the morpholino-mediated knockdown of cxcr4. The resulting germ-cell-deficient medaka show female-to-male sex reversal of their secondary sex characteristics, accompanied by increased levels of androgen and reduced levels of estrogen. A failure to maintain granulosa cells or estrogen-producing cells also occurs at early stages of sex differentiation in the cxcr4 morphants, before the initiation of gonadal morphogenesis. In contrast, androgen-producing cells are unaffected in germ-cell-deficient medaka of either sex. In addition, a single tube-like gonad that expresses male-specific genes is formed in these mutants irrespective of the genetic sex. Significantly, each of these mutant phenotypes occurs in a somatic cell-autonomous manner, suggesting that gonadal somatic cells are predisposed toward male development in the absence of germ cells. This highlights the importance of germ cells in the sexual dimorphism of the gonads."
17878140,Sex-role reversal of a monogamous pipefish without higher potential reproductive rate in females.,"Sogabe A, Yanagisawa Y",Proc Biol Sci. 2007 Dec 7;274(1628):2959-63. doi: 10.1098/rspb.2007.1041.,"In monogamous animals, males are usually the predominant competitors for mates. However, a strictly monogamous pipefish Corythoichthys haematopterus exceptionally exhibits a reversed sex role. To understand why its sex role is reversed, we measured the adult sex ratio and the potential reproductive rate (PRR), two principal factors influencing the operational sex ratio (OSR), in a natural population of southern Japan. The adult sex ratio was biased towards females throughout the breeding season, but the PRR, which increased with water temperature, did not show sexual difference. We found that an alternative index of the OSR (Sf/Sm: sex ratio of 'time in') calculated from the monthly data was consistently biased towards females. The female-biased OSR associated with sex-role reversal has been reported in some polyandrous or promiscuous pipefish, but factors biasing the OSR differed between these pipefish and C. haematopterus. We concluded that the similar PRR between the sexes in C. haematopterus does not confer reproductive benefit of polygamous mating on either sex, resulting in strict monogamous mating, and its female-biased adult sex ratio promotes female-female competition for a mate, resulting in sex-role reversal."
17674771,[Transformation of the germ stem cells in the gonad development of sex reversal in Monopterus albus].,"Xiao YM, Chen LL, Cheng S, Liu J, Zhao RR",Fen Zi Xi Bao Sheng Wu Xue Bao. 2007 Jun;40(3):196-204.,"This paper investigates the features of GSCs in the process of the gonad development of sex reversal in Monopterus albus by the histological methods and the histological immunochemical techniques. In Monopterus albus, the GSCs are located in the gonadal lamellae,which are scattered or accumulated during the female phase. In the intersex and the male,the GSCs are distinguished by two types A and B, both of them differ from the GSCs at the female stage in ultrastructure. It shows that the GSCs existing in the gonadal lamellae are the unique germ family, which owns the capability of mitosis in the differential gonads. The GSCs represent the ovogonia in the female phase, while the spermagonia in the intersex and the male phases. CD49 is the molecular marker for the GSCs at the female stage and the GSCs of type A."
17561895,Genetic monogamy despite social promiscuity in the pot-bellied seahorse (Hippocampus abdominalis).,"Wilson AB, Martin-Smith KM",Mol Ecol. 2007 Jun;16(11):2345-52. doi: 10.1111/j.1365-294X.2007.03243.x.,"Sexual selection theory predicts a positive correlation between relative parental investment and mate choice. In syngnathid fishes (seahorses and pipefish), males brood offspring in specialized brooding structures. While female-female mating competition has been demonstrated in some pipefishes, all seahorses (genus Hippocampus) studied to date have been found to have conventional sex roles with greater male-male competition for access to mates despite possessing the most complex brood structures in the family. Although multiple mating is common in pipefish, seahorses are again exceptional, exhibiting strict genetic monogamy. Both demographic and behavioural explanations have been offered to explain the lack of multiple mating in seahorse species, but these hypotheses have not yet been explicitly addressed. We investigated mating systems and brood parentage of the pot-bellied seahorse, Hippocampus abdominalis, a temperate-water species that is socially promiscuous with conventional sex roles in laboratory populations. We observed promiscuous courtship behaviour and sex-role reversal in high density, female-biased field populations of H. abdominalis. We hypothesize that sex roles are plastic in H. abdominalis, depending on local population density and sex ratio. Despite promiscuous courtship behaviour, all assayed male seahorses were genetically monogamous in both laboratory and wild populations. Physiological limitations associated with embryo incubation may explain the absence of multiple mating in seahorses and may have played an important role in the development of the unique reproductive behaviour typical in these species."
17535919,The hotei mutation of medaka in the anti-Mullerian hormone receptor causes the dysregulation of germ cell and sexual development.,"Morinaga C, Saito D, Nakamura S, Sasaki T, Asakawa S, Shimizu N, Mitani H, Furutani-Seiki M, Tanaka M, Kondoh H",Proc Natl Acad Sci U S A. 2007 Jun 5;104(23):9691-6. doi: 10.1073/pnas.0611379104. Epub 2007 May 29.,"We previously performed mutant screens in the medaka for defects in gonadal development and identified a mutant of interest in this regard, which was designated as hotei (hot). This mutant manifests a number of remarkable phenotypic abnormalities including: (i) excessive proliferation of germ cells that initiates at around the hatching stage regardless of the genetic sex of the fish; (ii) initiation of premature meiosis in phenotypically male hot homozygotes; (iii) one-half of the hot-homozygous XY fish undergo sex reversal, which accompanies the expression of the female-characteristic aromatase gene in the somatic cells of the gonad; and (iv) in phenotypically female homozygotes, follicular development is arrested at an early stage. We have also performed genetic mapping, chromosome walking, and candidate gene sequencing analysis of hot and demonstrate that the underlying mutation occurs in the recently identified medaka anti-Mullerian hormone (Amh) receptor type II (amhrII) gene. Moreover, this gene was found to be responsible for each of the hot phenotypes, as an amhrII transgene rescues these abnormalities. In addition, the amhrII gene is expressed in the somatic cells of the gonads of both sexes. The phenotypes of the hot homozygotes indicate that there are multiple regulatory functions of the AMH/AMHRII signaling system in the development of the gonad, including the sex-dependent regulation of germ cell proliferation and follicular development. These presumably represent the basic roles of Amh, which precede Mullerian duct evolution during phylogeny."
17360444,DMY gene induces male development in genetically female (XX) medaka fish.,"Matsuda M, Shinomiya A, Kinoshita M, Suzuki A, Kobayashi T, Paul-Prasanth B, Lau EL, Hamaguchi S, Sakaizumi M, Nagahama Y",Proc Natl Acad Sci U S A. 2007 Mar 6;104(10):3865-70. doi: 10.1073/pnas.0611707104. Epub 2007 Feb 28.,"Although the sex-determining gene SRY/Sry has been identified in mammals, homologues and genes that have a similar function have yet to be identified in nonmammalian vertebrates. Recently, DMY (the DM-domain gene on the Y chromosome) was cloned from the sex-determining region on the Y chromosome of the teleost fish medaka (Oryzias latipes). DMY has been shown to be required for the normal development of male individuals. In this study, we show that a 117-kb genomic DNA fragment that carries DMY is able to induce testis differentiation and subsequent male development in XX (genetically female) medaka. In addition, overexpression of DMY cDNA under the control of the CMV promoter also caused XX sex reversal. These results demonstrate that DMY is sufficient for male development in medaka and suggest that the functional difference between the X and Y chromosomes in medaka is a single gene. Our data indicate that DMY is an additional sex-determining gene in vertebrates."
19069853,"The effects of Gokshura, Tribulus terrestris on sex reversal of guppy, Poecilia reticulata.","Cek S, Turan F, Atik E",Pak J Biol Sci. 2007 Mar 1;10(5):718-25. doi: 10.3923/pjbs.2007.718.725.,"This study examined the effects of Tribulus terrestris (TT) on sex reversal in guppy, Poecilia reticulata. The objective of this study was to introduce a new environmentally friendly method for masculinization in P. reticulata. Since male guppy has higher commercial value than female. TT is a natural, non-toxic herb which helps enhance testosterone levels in human and animals. It was prepared in a laboratory in France. Different concentration (0.0, 0.05, 0.1 and 0.15 g L(-1)) of TT was investigated for sex reversal in the Poecilia reticulata. TT extract was administered by immersion of newly born offspring once weekly for two months. Among the dosages used in the present study 0.15 g L(-1) TT was the most effective dosage that ensured maximum male ratio (80%, p < 0.01). Although, sex ratios of 0.05 and 0.1 g L(-1) TT were not significantly different from the expected 1:1 ratio, in these two groups treatment with TT also result in higher number of males (58.25 and 59.77%, respectively), than control (p > 0.05). Total survival rates in all treatments and control were uniformly high ranging from 83 to 87% (p > 0.05). It is concluded that TT has no negative effect on survival rate of P. reticulata. All groups of TT-treated fish exhibited successful growth acceleration comparing to the control group, but only TT treatment at the concentration of 0.15 and 0.1 g L(-1) TT significantly improved growth rate of P. reticulata (p < 0.01). Histological examinations revealed that testes of fish treated with TT-extract contained all stages of spermatogenesis. Sex reversal in P. reticulata demonstrated that TT treated new-born progenies showed successful sex reversal, spermatogenesis and better growth rate than untreated progenies."
17318374,Cloning and characterization of a rice field eel vasa-like gene cDNA and its expression in gonads during natural sex transformation.,"Ye D, Lv D, Song P, Peng M, Chen Y, Guo M, Yang Q, Hu Y",Biochem Genet. 2007 Apr;45(3-4):211-24. doi: 10.1007/s10528-006-9066-6. Epub 2007 Feb 23.,"The vasa (vas)-related gene encodes an RNA helicase protein member of the DEAD-box family and plays key roles in germ-cell formation in higher metazoans. Using degenerate PCR and RACE, we cloned the vasa gene of the rice field eel (Monopterus albus), which is homologous to the Drosophila vasa gene. We named it ma-vas (Monopterus albus vas). Ma-vas encodes a protein of 618 amino acids, which contains all of the known characteristics of vasa homologs. RT-PCR analysis revealed that ma-vas was exclusively expressed in the gonads of the female, intersex, and male. During gonadal natural sex reversal, ma-vas is expressed in oocytes at all stages of oogenesis, in degenerating oocytes of ovotestis, and in spermatogonia and spermatocytes at early stages. The vasa positive signal was also observed in the peripheral layer of late ovary. It was not found, however, in that layer of the testis. Alkaline phosphatase (AKP) staining on the ovary and testis also indicated that some cells had differentiational potential in the peripheral layer of the ovary, suggesting that spermatogonia might arise from cells with AKP and vasa-positive staining in the peripheral layer of the female gonad."
17092483,"Knock-down of DMY initiates female pathway in the genetic male medaka, Oryzias latipes.","Paul-Prasanth B, Matsuda M, Lau EL, Suzuki A, Sakai F, Kobayashi T, Nagahama Y",Biochem Biophys Res Commun. 2006 Dec 29;351(4):815-9. doi: 10.1016/j.bbrc.2006.10.095. Epub 2006 Oct 30.,"DMY is the second vertebrate sex-determining gene identified from the fish, Oryzias latipes. In this study, we used two different ways of sex reversal, DMY knock-down and estradiol-17beta (E2) treatment, to determine the possible function of DMY during early gonadal sex differentiation in XY medaka. Our findings revealed that the mitotic and meiotic activities of the germ cells in the 0 day after hatching (dah) DMY knock-down XY larvae were identical to those of the normal XX larvae, suggesting the microenvironment of these XY gonads to be similar to that of the normal XX gonad, where DMY is naturally absent. Conversely, E2 treatment failed to initiate mitosis in the XY gonad, possibly due to an active DMY, even though it could initiate meiosis. Present study is the first to prove that the germ cells in the XY gonad can resume the mitotic activity, if DMY was knocked down."
16941651,Interspecific hybridization between Oryzias latipes and Oryzias curvinotus causes XY sex reversal.,"Shinomiya A, Kato M, Yaezawa M, Sakaizumi M, Hamaguchi S",J Exp Zool A Comp Exp Biol. 2006 Oct 1;305(10):890-6. doi: 10.1002/jez.a.330.,"The teleost fish, Oryzias curvinotus, is a closely related species to the medaka, Oryzias latipes, and both species have the DMY gene, which is required for male development in O. latipes. It suggests that the molecular function of the DMY gene and the following molecular events of sex differentiation are conserved between these two species. In the present study, we obtained interspecific hybrids between O. curvinotus and O. latipes and demonstrated sex-reversed XY females in the hybrids. The incidence of sex-reversed females in F1 XY hybrids between O. curvinotus females and O. latipes males, and hybrids between O. latipes females and O. curvinotus males were 21% and 100%, respectively. These results indicate that DMY does not always determine maleness in hybrid fish even though it is able to specify normal male development on its native genetic background and suggest that there are some differences between DMY(latipes) and DMY(curvinotus) alleles. Appearance of XY females in F1 hybrids also suggests that an autosomal or X-liked gene(s) from the maternal species interferes in the function of the paternal DMY gene in the male-determining process of the hybrid fish. These hybrid fish would supply a new experimental approach for investigating the genetic and molecular pathway of testis determination and differentiation."
16702419,"Wild-derived XY sex-reversal mutants in the Medaka, Oryzias latipes.","Otake H, Shinomiya A, Matsuda M, Hamaguchi S, Sakaizumi M",Genetics. 2006 Aug;173(4):2083-90. doi: 10.1534/genetics.106.058941. Epub 2006 May 15.,"The medaka, Oryzias latipes, has an XX/XY sex-determination mechanism. A Y-linked DM domain gene, DMY, has been isolated by positional cloning as a sex-determining gene in this species. Previously, we found 23 XY sex-reversed females from 11 localities by examining the genotypic sex of wild-caught medaka. Genetic analyses revealed that all these females had Y-linked gene mutations. Here, we aimed to clarify the cause of this sex reversal. To achieve this, we screened for mutations in the amino acid coding sequence of DMY and examined DMY expression at 0 days after hatching (dah) using densitometric semiquantitative RT-PCR. We found that the mutants could be classified into two groups. One contained mutations in the amino acid coding sequence of DMY, while the other had reduced DMY expression at 0 dah although the DMY coding sequence was normal. For the latter, histological analyses indicated that YwOurYwOur (YwOur, Y chromosome derived from an Oura XY female) individuals with the lowest DMY expression among the tested mutants were expected to develop into females at 0 dah. These results suggest that early testis development requires DMY expression above a threshold level. Mutants with reduced DMY expression may prove valuable for identifying DMY regulatory elements."
16581536,Antiestrogens inhibit xenoestrogen-induced brain aromatase activity but do not prevent xenoestrogen-induced feminization in Japanese medaka (Oryzias latipes).,"Kuhl AJ, Brouwer M",Environ Health Perspect. 2006 Apr;114(4):500-6. doi: 10.1289/ehp.8211.,"In fish, exposure to estrogen or estrogen-mimicking chemicals (xenoestrogens) during a critical period of development can irreversibly invert sex differentiation. In medaka, a male-to-female reversal upon exposure to a xenoestrogen is accompanied by an increase in brain aromatase expression and activity. However, whether this increase is the direct cause of sex reversal is unknown. In this study we further examined the role brain aromatase plays in genesis of developmental abnormalities in response to endocrine-disrupting chemicals (EDCs). Further, the effects of a mixture of apparent antagonistic environmentally relevant EDCs on development were examined to determine if their combined actions could lessen each other's impacts. To this end, hatchling medaka were subjected in a 2-week flow-through immersion exposure to an estrogen mimic [dichlorodiphenyltrichloroethane (o,p -DDT)] and to pharmaceutical [fadrozole (FAD)] and environmental aromatase inhibitors [tributyltin (TBT)] alone and in combination. Brain aromatase expression and enzyme activity were measured on exposure days 5, 9, and 14 by real-time reverse-transcriptase polymerase chain reaction and tritiated water release assay, respectively. We recorded sex reversals at sexual maturity by examining the phenotypic and genotypic sex of d-rR-strain medaka. Results indicate that FAD and TBT inhibit aromatase activity in o,p -DDT-treated fish but do not prevent feminization, indicating that increased brain aromatase activity is not critical to EDC-induced male-to-female sex inversion. The observation that estradiol biosynthesis inhibitors do not block the effect of the xenoestrogen suggests that in the environment, exposure to seemingly antagonistic EDCs does not necessarily lessen the harmful impacts of these compounds."
16466394,Sex reversal in medaka treated in vitro with 17alpha-methyldihydrotestosterone during oocyte maturation.,"Iwamatsu T, Kobayashi H, Yamashita M",Dev Growth Differ. 2006 Jan;48(1):59-64. doi: 10.1111/j.1440-169X.2006.00843.x.,"Using the S-rR strain of the medaka Oryzias latipes, we examined the effect of a non-aromatizable androgen on sex determination. Intrafollicular immature oocytes isolated before breakdown of the germinal vesicle were incubated in the presence of 17alpha-methyldihydrotestosterone (MDHT) for about 10 h during their maturational period. At the end of incubation, mature oocytes were rinsed and then artificially inseminated in regular saline. The fertilized eggs were then allowed to develop in tap water, and the fry were reared on a regular powdered diet until adulthood. Sex reversal of female to male was observed in a manner dependent on the dose of MDHT. In the solvent control group in which intrafollicular oocytes were matured in medium containing no exogenous androgen, no sex reversal was observed. The present finding, that the sex of medakas can be reversed by a single in vitro exposure of immature oocytes to androgen during the preovulatory period, suggests the existence in the oocyte of a sex determinant sensitive to sex steroids. This method for controlling the sex of eggs before fertilization may establish sex-determined eggs as potent material for investigating the mechanism of sex determination in the medaka."
16286729,Sex reversal in the medaka Oryzias latipes by brief exposure of early embryos to estradiol-17beta.,"Kobayashi H, Iwamatsu T",Zoolog Sci. 2005 Oct;22(10):1163-7. doi: 10.2108/zsj.22.1163.,"To induce sex reversal of male to female, freshly-fertilized eggs of the S-rR strain medaka (Oryzias latipes) were immersed in saline containing estradiol-17beta (E2) in different concentrations for various durations until hatching. Results of the present experiment showed that the immersion duration in 1 microg/ml E2 to induce 100% reversal of sex differentiation in the genotypic males was enough only for one day (24 hr) post-fertilization (dpf) and that treatment with E2 for 1 dpf resulted in a dose-dependent manner with the maximum sex reversal of 100% at 1 microg/ml. To ascertain early developmental periods efficacious for inducing sex reversal, additional brief immersion treatments of eggs with E2 were further performed individually for four different early developmental periods (Stages 4-9, 10-12, 13-15 and 16-18) within 1 dpf. As a result, induction of sex reversal was observed in all these short immersion periods without any restricted efficacy. Between both experimental and control groups treated with or without E2 for 1 dpf, differences in the number of germ cells in a gonad were compared in newly-hatched fry. It was found that gonads of the genotypic males (XY) treated with E2 revealed the female type which contained many germ cells with much dividing activity. These data suggest that a possible switch mechanism that exogenous E2 could trigger to change the genetic cascades involved in sex determination upon fertilization exists in early developmental stages."
16219978,"Induction of female-to-male sex reversal by high temperature treatment in Medaka, Oryzias latipes.","Sato T, Endo T, Yamahira K, Hamaguchi S, Sakaizumi M",Zoolog Sci. 2005 Sep;22(9):985-8. doi: 10.2108/zsj.22.985.,"Medaka, Oryzias latipes, has a firm XX-XY sex-determining system with the sex-determining gene, DMY, on the Y chromosome. However, previous studies have suggested that high water temperature might affect sex determination in Medaka. In the present study, the influence of high water temperature on sex reversal was examined. Fertilized eggs of two inbred strains of Medaka were developed at high water temperature (32 degrees C) until hatching. The hatched fry were kept at normal water temperatures (27 degrees C) until adulthood, and the phenotypic and genotypic sex was examined. As a result, 24% (N=105) and 50% (N=36) of XX fish developed a male phenotype in the Hd-rR and HNI inbred strains, respectively. These XX sex-reversed males had a normal testis and were fully fertile. On the other hand, all XY fish were male in the both strains. These results demonstrate that high water temperatures can induce XX sex reversal and that elevated water temperatures during the embryonic stage is a simple and useful method for getting XX males in Medaka."
